,x,z,y,ya,w
0,1.3673071663653071,1.8576379221350796,1.2870706125939255,-0.24188269580025812,-1.231996394896911
1,-0.37733454317915505,0.3317902295663557,0.23756666082801525,0.9132400892679136,1.2426863962759886
2,-0.9368933498059172,-1.630095589059472,-0.9414821987174988,0.380888000683968,-2.23969743754169
3,1.647560066809764,0.4469641854330695,0.5886128062765253,-1.3527901340302393,-0.18132409644237862
4,-0.40065079555758665,1.2843170908207793,1.4987535146647852,1.5616606404678215,0.34417414172668825
5,1.5340006631133725,1.1637261005571105,1.6251382483716341,1.3634819795191326,0.6679033595600239
6,-2.1570437801271205,-1.6913245496293678,0.21220867464184234,-0.44634577480238136,0.06962271139624777
7,-1.5773486243591575,-0.9211403235578742,0.5097760369642204,0.6732550700940285,0.8653807942326764
8,-1.033689756093127,-0.9529224649639821,0.030452553510913694,-0.7785142110835725,-0.4894584703742506
9,-1.8950601701257868,-1.0792085813458232,-0.8288989009520664,-0.2582858148319526,0.44270159633045114
10,1.8152818249029714,0.7050619664739324,1.370144022425102,0.20467310565308638,0.9535287243773632
11,1.1479466148954067,-0.1584602411624117,-0.5901762616246377,-1.0680902182425926,-1.0605452365549712
12,0.31162396379619195,2.061890621451992,2.224740460882923,1.819200876469104,0.5513465861309734
13,-0.774171657528907,0.08355631818817871,0.4280683830632722,-1.7225983876122504,-0.17573190480398257
14,-0.8092738950143559,0.5245696436681349,-0.21438211056819378,0.04161725652353257,0.6023292997792513
15,0.011700754810211017,-0.8327070717228967,-1.0087710531063585,-1.9841178949629943,0.6821874669844998
16,0.6769382037191232,0.5694491239313874,1.5858821566538797,-0.13329700187858506,0.31507932769753794
17,-0.5317348132582885,-0.2437985747972642,-0.15305836175091037,-0.05091365661647332,-1.1427067955533399
18,1.3443631375417426,0.1159219784701615,1.599349567889598,0.3265936381651791,1.6786353386489326
19,2.0949578171854575,0.8444846765509134,1.8287641191366992,0.06678765277300891,0.9430662552886092
20,0.5059304091968992,0.6876714186667576,-1.8862278421419874,-1.1150241328276447,-0.8156514617438334
21,0.027717378013805027,0.24888874280728548,0.887377924205344,-1.1147723392469442,1.0217918270636583
22,-0.2895064552666469,-0.36162464268830347,0.2804399192842517,-0.9566932057464015,0.02555304146542784
23,0.9014087077072928,0.7440690988223447,0.4923211621891525,0.04147051011412384,-1.173893056022527
24,-0.36801826815821026,-0.9878624542716297,-3.0159330573887146,-0.6815718349120929,-0.3306097840854438
25,1.0689917851508113,-0.40908680406251857,0.22398136681415493,2.579401979355908,0.6538532707574308
26,-0.644398495052335,1.5261299060470717,-0.1761759026440194,0.0012155783361654099,-0.08649890238733231
27,0.988288127639087,1.1940587130978957,0.34271778178978207,0.18661907437182734,-0.0998918134472522
28,0.04524433540614026,-0.36346892850379486,-0.22654561056845202,0.01348208834054726,0.9735008542720116
29,-3.1771930981361516,-1.6979930602528133,-1.6090548558178293,-1.1255360711856743,-0.31494863310713234
30,-0.3647091333734983,-1.8100323858877083,-0.16087888554649077,0.4840117809984951,0.4868735397388756
31,-0.7315737876937232,-2.0860909056228376,0.01287130855052232,-0.764844642738746,0.9560231918613024
32,0.9195865271102982,-0.09786909747369427,0.9504422739384957,0.6559799899770281,1.1807907316751818
33,-0.021385702384663433,-0.17134904904885204,-1.1137790077785708,-1.3555507031431304,-0.0928359485076007
34,-0.4749383226406314,0.11381653347973826,-0.7110064537853332,-1.233966284060249,-0.3414217666113314
35,-1.5527416793897333,-1.3332165321295075,-0.20280586446447585,0.3726218451738279,0.9115070499756451
36,-2.1852279205996132,0.38694024869010396,-2.2181865952152373,-1.214325068084677,-1.8237664031396679
37,0.29896703357687493,1.9705930004983836,1.4020404391812413,-0.3828122021774826,0.3493118810784816
38,-1.149386742208762,0.9861178184338634,1.12024420758586,0.48983395882728153,-0.4229719345847383
39,0.886920159496358,-0.721388273250823,-1.6510882837284422,-0.4890093614514418,-0.7429721227570986
40,0.17989392468030418,-0.5911144305785044,-1.1592540392902393,-1.0131890613333276,-0.4057246181405506
41,0.6030403122361928,0.025761512593235954,0.6865496587741043,-0.6194488427088258,0.5491638806895293
42,-0.12823737364554144,-0.538789329232319,-1.1567042510670449,-1.2259026904107988,-0.30088838833010617
43,-1.0379017517220275,-1.3233296122558003,-0.05293564779425197,0.23463849406902587,-1.5165607349543175
44,3.022382035256552,-1.119100183578237,-0.06359650885398827,-1.2300663458525805,0.4800706026168052
45,0.7843955063808117,0.9711323411149252,-0.1779730766736473,0.35662092772173026,-0.4325412901297346
46,-0.8065780149218088,-0.742425064509681,-2.5130074723621942,-1.1549237431914483,0.32177472230062043
47,0.4191837191264681,1.5549870380511175,1.1661850435645058,0.7370714968943404,-0.327181465866048
48,-0.9193762115607935,-0.7746839000325115,-0.5951030374285062,-1.0816456946294157,-0.611614278540491
49,0.022913138043004627,-0.5966507360570201,-1.1189836863350122,0.03484872542205575,0.19026381605794035
50,1.949967315789228,0.02281416165962551,-0.5305596651158916,-1.3479334176152642,1.6468723029906702
51,-1.3705663019351806,-0.7076553470174295,-0.08755812359251136,-1.1375685014143249,-0.6880419458595011
52,0.703843534547127,0.2883245102899231,-0.3601984361161526,-1.2457196607016456,0.3646335463509358
53,0.055741268470828054,2.6892449844394606,2.5391759976941,0.7131053311337248,-0.47585701859335733
54,-0.17193147525922509,0.29336235824163603,0.5221900528712662,0.3915136741277124,-0.28520110397171305
55,-1.4522875774924502,-1.0103712843765624,0.23966486135776108,0.49461081654517786,1.0798484845994647
56,-1.256135187290036,0.5266187684233485,-0.48886992830811027,-0.6323049658746098,-1.677673189692699
57,-1.7848817502407355,0.9409274477774551,1.16224772620779,0.27081983344045774,-1.3153028524357953
58,-1.4351194500409918,0.10302964736116632,-1.0820735654709241,0.2421748941903118,-2.8623516895203998
59,-0.7442306808573018,-0.6376277353527029,-3.131718351872421,-1.575639073959956,-0.0794435207268779
60,-0.0600248020441017,0.662736174698569,0.13990864590324162,1.0346705934781766,-0.7602851624593538
61,0.43710187028341485,-0.38150804675601735,1.5377155619540799,2.289428937594832,0.9617695832265144
62,0.03904560456901826,-0.33813363783828737,-2.2554726452496614,-0.5906528278473174,-0.028459376479465164
63,-0.602662232027154,-0.5065397393558934,1.3080159165074452,-2.081344177164751,1.547055054323856
64,-1.7906967767674535,0.984729829619769,-0.29838295824045363,0.013926827039375866,-1.5221756479230506
65,-0.8942905277821491,-1.090625270782704,-0.9822823757968637,2.1393915587338364,2.013362109184922
66,-0.1176317470022229,2.274452748591938,1.7209044008854062,0.1560735160307749,-0.7316507990661799
67,0.7729246325609764,-0.10118229062908043,-0.6757629420660913,-1.4114776576534331,0.51587460032024
68,0.775631840041376,-0.4149149111053086,-0.23089287158206218,0.8893940276340012,1.2747204868305695
69,-0.39843493047988704,-1.4862618292759457,-2.368220694070188,-0.42657934202807324,-0.0414530857689931
70,1.762182155092833,0.5669184616367379,1.746322879943492,0.11758406989223003,0.9333650522526443
71,0.5594825303806944,0.7749057805472842,0.7642836736398272,-0.4103715291845949,0.21654637682627317
72,-0.7548791902005902,-0.2627953787473356,1.5008756025273349,1.8294505654958502,-0.3842184837826917
73,-1.1045276194810336,-1.3648826784275128,-0.37381851949147255,-0.4116262312203912,0.04426705880838067
74,1.0339018099997954,-0.0789040595597022,-2.2037764994463247,0.9160305457686229,-1.023824500980203
75,0.6131352874968399,0.6042523521544705,0.2484512379471701,-0.6453527879115634,0.13124430426110908
76,-0.07212129384901955,-0.7190390760969901,-1.876220277763915,-0.7225964758302813,-0.7023462847858374
77,-1.263445980251409,0.34471803303204235,-0.16755348660344715,-1.224227291320532,-0.43559864111199526
78,-0.6629822156378999,-0.40225747944750734,-0.10206882053291505,1.362623098163834,0.1879156593904057
79,-1.3128721149563765,-0.04366484499022755,-0.9389793350484242,-2.122015529224754,-0.48122616562490456
80,0.21796500094538923,-0.20181360678449511,-0.8871502370764257,-0.06668563593330079,-0.09969111958066014
81,1.1689629092803788,-0.18287692322054538,0.9537160147314946,0.4445363541731936,2.296913202051205
82,0.012325573831337477,-0.646367427978209,0.5404419357448893,0.613329666201947,1.185413835656065
83,0.4005749272037047,0.7710456128427522,1.7694508813065788,0.981125886941847,2.188963888439003
84,0.0855355964879109,-0.043798244058991964,-1.6037550438417456,-1.179265319335572,0.010546996419810637
85,-0.12520353463540057,-0.17921229865856578,-1.184468424797609,0.3181435514615334,1.195104393597421
86,-0.23609278459433258,-0.8064209956948424,2.7449251655079783,1.2810694693146476,1.1114444863117012
87,1.069976415324988,0.14071336132689896,0.3474498994517149,-0.7058949708454603,1.374096470006475
88,1.917830027193687,1.8429664404112946,0.2661333726162809,0.3840987159134794,-1.1025112117643476
89,2.757438267858373,2.6622898082281616,1.2753195461136562,0.2785750900198335,1.2831989311637684
90,-0.7256865710601162,-0.14630692904480802,-0.7484525626372769,0.27305030332892744,-0.919811506782093
91,-0.5305512608514116,-0.8706043989773163,1.4619469576497848,1.6637297375394946,1.012220855136456
92,-2.9027092380130335,-1.3099360482964364,-1.8229452767933858,-1.1204439639127473,-1.6262811935223462
93,-1.0533377133662438,1.1078194967185881,0.6677212539138417,0.3461322349384064,-0.4032780699474575
94,0.9395223990533738,-1.3340363775786606,-1.3227155188177449,0.05210107294042521,0.8551874769960202
95,2.0346605925425365,0.420986777155875,1.417535110676729,1.6737901994153492,1.5924283488387634
96,1.9864982080616773,1.1013409660381852,0.7977022457586291,0.8887277957677893,-0.05099755894343216
97,0.11508782720262731,0.5398464786563236,0.5888370865865895,-0.0378512309788811,0.10815641197528245
98,1.4599587687298594,-0.9192279652960929,1.7618286814336173,1.8031041463325481,0.875550172090003
99,0.554540700700499,-0.09935582055927947,0.6132392759125804,1.1587308163028258,-0.3614034023240596
100,-0.7801271457878381,0.5066351181622437,-2.8714803103302984,-2.1864422324130235,-0.15682031979651526
